scaffold_id,scaffold_name,murcko_smiles,generic_murcko_smiles,source_classes,representative_molecules,best_fxia_activity,median_fxia_activity,activity_tier,selectivity_evidence,pdb_evidence,sar_depth,patent_crowding,synthetic_accessibility,generation_suitability,recommended_generation_methods,key_exit_vectors,known_liabilities,priority_score,decision,notes
FXIA-SCAF-0352,ChEMBL Murcko scaffold cluster,c1ccc(-c2cccc(C(CC3CC3)c3ccc(-c4ccccc4-n4cnnn4)c[nH+]3)c2)cc1,C1CCC(C2CCCC(C(CC3CC3)C3CCC(C4CCCCC4C4CCCC4)CC3)C2)CC1,ChEMBL activity records,CHEMBL5858969,12 nM,12 nM,Tier C,needs_verification,needs_verification,low_sar_depth,needs_patent_review,needs_verification,needs_verification,needs_verification,needs_verification,selectivity and assay context not yet reviewed,,hold_for_more_data,9 ChEMBL assay rows; 1 unique parent InChIKeys. Primary potency endpoints only used for activity tier.
FXIA-SCAF-0353,ChEMBL Murcko scaffold cluster,O=C(CNC(=O)Cc1ccccc1)NCC(=O)c1nccs1,CC(CCC(C)CC1CCCCC1)CCC(C)C1CCCC1,ChEMBL activity records,CHEMBL206736;CHEMBL210637;CHEMBL383645;CHEMBL210624;CHEMBL207349,116 nM,428 nM,Tier C,needs_verification,needs_verification,chembl_activity_cluster,needs_patent_review,needs_verification,needs_verification,needs_verification,needs_verification,selectivity and assay context not yet reviewed,,hold_for_more_data,8 ChEMBL assay rows; 6 unique parent InChIKeys. Primary potency endpoints only used for activity tier.
FXIA-SCAF-0354,ChEMBL Murcko scaffold cluster,O=c1c2ccccc2nc(-c2ccccc2)n1CCCCCCn1cc(Cn2c(-c3ccccc3)nc3ccccc3c2=O)nn1,CC1C2CCCCC2CC(C2CCCCC2)C1CCCCCCC1CCC(CC2C(C)C3CCCCC3CC2C2CCCCC2)C1,ChEMBL activity records,CHEMBL2326346,38000 nM,45000 nM,Tier D,needs_verification,needs_verification,low_sar_depth,needs_patent_review,needs_verification,needs_verification,needs_verification,needs_verification,selectivity and assay context not yet reviewed,,hold_for_more_data,8 ChEMBL assay rows; 1 unique parent InChIKeys. Primary potency endpoints only used for activity tier.
FXIA-SCAF-0355,ChEMBL Murcko scaffold cluster,c1ccc2[nH]c(COc3ccc4[nH]ccc4c3)cc2c1,C1CC2CCC(CCC3CC4CCCCC4C3)CC2C1,ChEMBL activity records,CHEMBL3359903,220000 nM,220000 nM,Tier D,needs_verification,needs_verification,low_sar_depth,needs_patent_review,needs_verification,needs_verification,needs_verification,needs_verification,selectivity and assay context not yet reviewed,,hold_for_more_data,8 ChEMBL assay rows; 1 unique parent InChIKeys. Primary potency endpoints only used for activity tier.
FXIA-SCAF-0356,ChEMBL Murcko scaffold cluster,O=C(N[C@@H](Cc1ccccc1)c1nc(-c2ccc3cn[nH]c3c2)c[nH]1)c1ccccc1,CC(CC(CC1CCCCC1)C1CCC(C2CCC3CCCC3C2)C1)C1CCCCC1,ChEMBL activity records,CHEMBL3398614;CHEMBL3398615;CHEMBL3398622;CHEMBL3398623;CHEMBL3398624,1.03 nM,240 nM,Tier A,needs_verification,needs_verification,chembl_activity_cluster,needs_patent_review,needs_verification,needs_verification,needs_verification,needs_verification,selectivity and assay context not yet reviewed,,hold_for_more_data,8 ChEMBL assay rows; 8 unique parent InChIKeys. Primary potency endpoints only used for activity tier.
FXIA-SCAF-0357,ChEMBL Murcko scaffold cluster,O=C(NCc1ccccc1)N[C@@H](Cc1ccccc1)c1nc(-c2ccc3cn[nH]c3c2)c[nH]1,CC(CCC1CCCCC1)CC(CC1CCCCC1)C1CCC(C2CCC3CCCC3C2)C1,ChEMBL activity records,CHEMBL3398628;CHEMBL3398629;CHEMBL3398630;CHEMBL3398631;CHEMBL3398632,5.8 nM,53.5 nM,Tier A,needs_verification,needs_verification,chembl_activity_cluster,needs_patent_review,needs_verification,needs_verification,needs_verification,needs_verification,selectivity and assay context not yet reviewed,,hold_for_more_data,8 ChEMBL assay rows; 8 unique parent InChIKeys. Primary potency endpoints only used for activity tier.
FXIA-SCAF-0358,ChEMBL Murcko scaffold cluster,O=C(/C=C/c1ccccc1-n1cnnn1)N[C@@H](Cc1ccccc1)c1nc(-c2ccccc2)c[nH]1,CC(CCC1CCCCC1C1CCCC1)CC(CC1CCCCC1)C1CCC(C2CCCCC2)C1,ChEMBL activity records,CHEMBL3398641;CHEMBL3398642;CHEMBL4441354,2.7 nM,4.75 nM,Tier A,needs_verification,needs_verification,chembl_activity_cluster,needs_patent_review,needs_verification,needs_verification,needs_verification,needs_verification,selectivity and assay context not yet reviewed,,hold_for_more_data,8 ChEMBL assay rows; 3 unique parent InChIKeys. Primary potency endpoints only used for activity tier.
FXIA-SCAF-0359,ChEMBL Murcko scaffold cluster,O=C1CCCC[C@H](NC(=O)c2ccccc2)c2nc(c[nH]2)-c2ccccc2N1,CC1CCCCC(CC(C)C2CCCCC2)C2CCC(C2)C2CCCCC2C1,ChEMBL activity records,CHEMBL3699200;CHEMBL4078696,5 nM,5 nM,Tier A,needs_verification,needs_verification,low_sar_depth,needs_patent_review,needs_verification,needs_verification,needs_verification,needs_verification,selectivity and assay context not yet reviewed,,hold_for_more_data,8 ChEMBL assay rows; 2 unique parent InChIKeys. Primary potency endpoints only used for activity tier.
FXIA-SCAF-0360,ChEMBL Murcko scaffold cluster,O=C(Cn1c2c(c(-c3ccccc3)cc1=O)C(=O)CC2)Nc1ccc(-c2nnn[nH]2)cc1,CC(CC1CCC(C2CCCC2)CC1)CC1C(C)CC(C2CCCCC2)C2C(C)CCC12,ChEMBL activity records,CHEMBL3969666;CHEMBL3962077,170 nM,200 nM,Tier C,needs_verification,needs_verification,low_sar_depth,needs_patent_review,needs_verification,needs_verification,needs_verification,needs_verification,selectivity and assay context not yet reviewed,,hold_for_more_data,8 ChEMBL assay rows; 2 unique parent InChIKeys. Primary potency endpoints only used for activity tier.
FXIA-SCAF-0361,ChEMBL Murcko scaffold cluster,O=C(Nc1ccccc1)[C@@H]1c2cccc(N3CCNCC3=O)c2CCN1C(=O)/C=C/c1ccccc1-n1cnnn1,CC1CCCCC1C1CCCC2C1CCC(C(C)CCC1CCCCC1C1CCCC1)C2C(C)CC1CCCCC1,ChEMBL activity records,CHEMBL4081710;CHEMBL4073292;CHEMBL5931071,0.71 nM,3.2 nM,Tier A,needs_verification,needs_verification,chembl_activity_cluster,needs_patent_review,needs_verification,needs_verification,needs_verification,needs_verification,selectivity and assay context not yet reviewed,,hold_for_more_data,8 ChEMBL assay rows; 3 unique parent InChIKeys. Primary potency endpoints only used for activity tier.
FXIA-SCAF-0362,ChEMBL Murcko scaffold cluster,O=C(/C=C/c1ccccc1-n1cnnn1)N[C@@H](Cc1ccccc1)c1cc(-c2ccccc2)cnn1,CC(CCC1CCCCC1C1CCCC1)CC(CC1CCCCC1)C1CCCC(C2CCCCC2)C1,ChEMBL activity records,CHEMBL4228006;CHEMBL4226631;CHEMBL4227743;CHEMBL4225732;CHEMBL4226114,7 nM,10 nM,Tier A,needs_verification,needs_verification,chembl_activity_cluster,needs_patent_review,needs_verification,needs_verification,needs_verification,needs_verification,selectivity and assay context not yet reviewed,,hold_for_more_data,8 ChEMBL assay rows; 8 unique parent InChIKeys. Primary potency endpoints only used for activity tier.
FXIA-SCAF-0363,ChEMBL Murcko scaffold cluster,O=C(/C=C/c1ccccc1-n1cnnn1)N[C@@H](CCC(=O)N1CCNCC1)C(=O)Nc1ccccc1,CC(CCC1CCCCC1C1CCCC1)CC(CCC(C)C1CCCCC1)C(C)CC1CCCCC1,ChEMBL activity records,CHEMBL5093778;CHEMBL5080478;CHEMBL5086567;CHEMBL5086825,73.5 nM,89.4 nM,Tier B,needs_verification,needs_verification,chembl_activity_cluster,needs_patent_review,needs_verification,needs_verification,needs_verification,needs_verification,selectivity and assay context not yet reviewed,,hold_for_more_data,8 ChEMBL assay rows; 4 unique parent InChIKeys. Primary potency endpoints only used for activity tier.
FXIA-SCAF-0364,ChEMBL Murcko scaffold cluster,O=C(/C=C/c1ccccc1-n1cnnn1)N[C@@H](CCC(=O)N1CCCCC1)C(=O)Nc1ccccc1,CC(CCC1CCCCC1C1CCCC1)CC(CCC(C)C1CCCCC1)C(C)CC1CCCCC1,ChEMBL activity records,CHEMBL5088414;CHEMBL5074936;CHEMBL5086449;CHEMBL5079710,needs_verification,needs_verification,Tier D,needs_verification,needs_verification,chembl_activity_cluster,needs_patent_review,needs_verification,needs_verification,needs_verification,needs_verification,selectivity and assay context not yet reviewed,,hold_for_more_data,8 ChEMBL assay rows; 4 unique parent InChIKeys. Primary potency endpoints only used for activity tier.
FXIA-SCAF-0365,ChEMBL Murcko scaffold cluster,O=C(Cn1ccc(-c2ccccc2)cc1=O)Nc1ccc2n[nH]cc2c1,CC(CC1CCC2CCCC2C1)CC1CCC(C2CCCCC2)CC1C,ChEMBL activity records,CHEMBL5420055;CHEMBL5406534;CHEMBL5883830,4.3 nM,36.2 nM,Tier A,needs_verification,needs_verification,chembl_activity_cluster,needs_patent_review,needs_verification,needs_verification,needs_verification,needs_verification,selectivity and assay context not yet reviewed,,hold_for_more_data,8 ChEMBL assay rows; 3 unique parent InChIKeys. Primary potency endpoints only used for activity tier.
FXIA-SCAF-0366,ChEMBL Murcko scaffold cluster,O=c1cc(-c2ccccc2-n2cnnn2)ccn1Cc1cc(-c2cccnc2)ccn1,CC1CC(C2CCCCC2C2CCCC2)CCC1CC1CCCC(C2CCCCC2)C1,ChEMBL activity records,CHEMBL6133730;CHEMBL6168842;CHEMBL6147454;CHEMBL6167004;CHEMBL6150603,0.13 nM,0.34 nM,Tier A,needs_verification,needs_verification,chembl_activity_cluster,needs_patent_review,needs_verification,needs_verification,needs_verification,needs_verification,selectivity and assay context not yet reviewed,,hold_for_more_data,8 ChEMBL assay rows; 8 unique parent InChIKeys. Primary potency endpoints only used for activity tier.
FXIA-SCAF-0367,ChEMBL Murcko scaffold cluster,c1ccccc1,C1CCCCC1,ChEMBL activity records,CHEMBL2448389;CHEMBL537204;CHEMBL215135;CHEMBL521739;CHEMBL486904,1300 nM,24500 nM,Tier D,needs_verification,needs_verification,chembl_activity_cluster,needs_patent_review,needs_verification,needs_verification,needs_verification,needs_verification,selectivity and assay context not yet reviewed,,hold_for_more_data,7 ChEMBL assay rows; 6 unique parent InChIKeys. Primary potency endpoints only used for activity tier.
FXIA-SCAF-0368,ChEMBL Murcko scaffold cluster,O=C1CCCC[C@H](N2CCC(c3ccccc3)=CC2=O)c2ccnc(c2)-c2ccccc2N1,CC1CCCCC(C2CCC(C3CCCCC3)CC2C)C2CCCC(C2)C2CCCCC2C1,ChEMBL activity records,CHEMBL3260340;CHEMBL4110926;CHEMBL4110901,0.04 nM,0.15 nM,Tier A,needs_verification,needs_verification,chembl_activity_cluster,needs_patent_review,needs_verification,needs_verification,needs_verification,needs_verification,selectivity and assay context not yet reviewed,,hold_for_more_data,7 ChEMBL assay rows; 3 unique parent InChIKeys. Primary potency endpoints only used for activity tier.
FXIA-SCAF-0369,ChEMBL Murcko scaffold cluster,O=C1CC/C=C/C[C@H](N2CC[C@H](c3ccccc3)OC2=O)c2nc(c[nH]2)-c2ccccc2N1,CC1CCCCCC(C2CCC(C3CCCCC3)CC2C)C2CCC(C2)C2CCCCC2C1,ChEMBL activity records,CHEMBL3647409;CHEMBL4515523;CHEMBL4551053;CHEMBL4465144;CHEMBL4475559,0.95 nM,4.4 nM,Tier A,needs_verification,needs_verification,chembl_activity_cluster,needs_patent_review,needs_verification,needs_verification,needs_verification,needs_verification,selectivity and assay context not yet reviewed,,hold_for_more_data,7 ChEMBL assay rows; 7 unique parent InChIKeys. Primary potency endpoints only used for activity tier.
FXIA-SCAF-0370,ChEMBL Murcko scaffold cluster,O=C(/C=C/c1ccccc1-n1ccnn1)N[C@H]1CCCCC(=O)Nc2ccccc2-c2c[nH]c1n2,CC(CCC1CCCCC1C1CCCC1)CC1CCCCC(C)CC2CCCCC2C2CCC1C2,ChEMBL activity records,CHEMBL3699201,5 nM,5 nM,Tier C,needs_verification,needs_verification,low_sar_depth,needs_patent_review,needs_verification,needs_verification,needs_verification,needs_verification,selectivity and assay context not yet reviewed,,hold_for_more_data,7 ChEMBL assay rows; 1 unique parent InChIKeys. Primary potency endpoints only used for activity tier.
FXIA-SCAF-0371,ChEMBL Murcko scaffold cluster,O=C1CCCC[C@H](NC(=O)c2cc(-c3ccccc3)no2)c2nc(c[nH]2)-c2ccccc2N1,CC1CCCCC(CC(C)C2CCC(C3CCCCC3)C2)C2CCC(C2)C2CCCCC2C1,ChEMBL activity records,CHEMBL3699202,1872 nM,1872 nM,Tier D,needs_verification,needs_verification,low_sar_depth,needs_patent_review,needs_verification,needs_verification,needs_verification,needs_verification,selectivity and assay context not yet reviewed,,hold_for_more_data,7 ChEMBL assay rows; 1 unique parent InChIKeys. Primary potency endpoints only used for activity tier.
FXIA-SCAF-0372,ChEMBL Murcko scaffold cluster,O=C1CCCC[C@H](NC(=O)c2ccc3ncccc3c2)c2nc(c[nH]2)-c2ccccc2N1,CC1CCCCC(CC(C)C2CCC3CCCCC3C2)C2CCC(C2)C2CCCCC2C1,ChEMBL activity records,CHEMBL3699205,2920 nM,2920 nM,Tier D,needs_verification,needs_verification,low_sar_depth,needs_patent_review,needs_verification,needs_verification,needs_verification,needs_verification,selectivity and assay context not yet reviewed,,hold_for_more_data,7 ChEMBL assay rows; 1 unique parent InChIKeys. Primary potency endpoints only used for activity tier.
FXIA-SCAF-0373,ChEMBL Murcko scaffold cluster,O=C1CCCC[C@H](NC(=O)c2cccc3ccccc23)c2nc(c[nH]2)-c2ccccc2N1,CC1CCCCC(CC(C)C2CCCC3CCCCC32)C2CCC(C2)C2CCCCC2C1,ChEMBL activity records,CHEMBL3699206,351 nM,351 nM,Tier C,needs_verification,needs_verification,low_sar_depth,needs_patent_review,needs_verification,needs_verification,needs_verification,needs_verification,selectivity and assay context not yet reviewed,,hold_for_more_data,7 ChEMBL assay rows; 1 unique parent InChIKeys. Primary potency endpoints only used for activity tier.
FXIA-SCAF-0374,ChEMBL Murcko scaffold cluster,O=C(/C=C/c1ccccc1-n1cnnn1)N[C@H]1CCCC[C@H](C(=O)N2CCCC2)Nc2ccccc2-c2c[nH]c1n2,CC(CCC1CCCCC1C1CCCC1)CC1CCCCC(C(C)C2CCCC2)CC2CCCCC2C2CCC1C2,ChEMBL activity records,CHEMBL3699212,5 nM,5 nM,Tier C,needs_verification,needs_verification,low_sar_depth,needs_patent_review,needs_verification,needs_verification,needs_verification,needs_verification,selectivity and assay context not yet reviewed,,hold_for_more_data,7 ChEMBL assay rows; 1 unique parent InChIKeys. Primary potency endpoints only used for activity tier.
FXIA-SCAF-0375,ChEMBL Murcko scaffold cluster,O=C1/C=C\CC[C@H](NC(=O)/C=C/c2ccccc2-n2cnnn2)c2nc(c[nH]2)-c2ccccc2N1,CC(CCC1CCCCC1C1CCCC1)CC1CCCCC(C)CC2CCCCC2C2CCC1C2,ChEMBL activity records,CHEMBL3699177,24 nM,24 nM,Tier C,needs_verification,needs_verification,low_sar_depth,needs_patent_review,needs_verification,needs_verification,needs_verification,needs_verification,selectivity and assay context not yet reviewed,,hold_for_more_data,7 ChEMBL assay rows; 1 unique parent InChIKeys. Primary potency endpoints only used for activity tier.
FXIA-SCAF-0376,ChEMBL Murcko scaffold cluster,O=C(/C=C/c1ccccc1-n1cnnn1)N[C@H]1CCCCNCc2ccccc2-c2c[nH]c1n2,CC(CCC1CCCCC1C1CCCC1)CC1CCCCCCC2CCCCC2C2CCC1C2,ChEMBL activity records,CHEMBL3699220;CHEMBL5846704;CHEMBL6011471,736 nM,736 nM,Tier C,needs_verification,needs_verification,chembl_activity_cluster,needs_patent_review,needs_verification,needs_verification,needs_verification,needs_verification,selectivity and assay context not yet reviewed,,hold_for_more_data,7 ChEMBL assay rows; 3 unique parent InChIKeys. Primary potency endpoints only used for activity tier.
FXIA-SCAF-0377,ChEMBL Murcko scaffold cluster,O=C1CCCC[C@H](NC(=O)c2ccc3cccnc3c2)c2nc(c[nH]2)-c2ccccc2N1,CC1CCCCC(CC(C)C2CCC3CCCCC3C2)C2CCC(C2)C2CCCCC2C1,ChEMBL activity records,CHEMBL3699228,675 nM,675 nM,Tier C,needs_verification,needs_verification,low_sar_depth,needs_patent_review,needs_verification,needs_verification,needs_verification,needs_verification,selectivity and assay context not yet reviewed,,hold_for_more_data,7 ChEMBL assay rows; 1 unique parent InChIKeys. Primary potency endpoints only used for activity tier.
FXIA-SCAF-0378,ChEMBL Murcko scaffold cluster,O=C(/C=C/c1ccccc1)N[C@H]1CCCCCNc2ccccc2-c2c[nH]c1n2,CC(CCC1CCCCC1)CC1CCCCCCC2CCCCC2C2CCC1C2,ChEMBL activity records,CHEMBL3699185,133 nM,133 nM,Tier C,needs_verification,needs_verification,low_sar_depth,needs_patent_review,needs_verification,needs_verification,needs_verification,needs_verification,selectivity and assay context not yet reviewed,,hold_for_more_data,7 ChEMBL assay rows; 1 unique parent InChIKeys. Primary potency endpoints only used for activity tier.
FXIA-SCAF-0379,ChEMBL Murcko scaffold cluster,O=C(/C=C/c1ccccc1-n1cnnn1)N[C@H]1CCCC[C@H](C(=O)NCc2ccccn2)Nc2ccccc2-c2cncc1c2,CC(CCC1CCCCC1C1CCCC1)CC1CCCCC(C(C)CCC2CCCCC2)CC2CCCCC2C2CCCC1C2,ChEMBL activity records,CHEMBL3699197,21 nM,21 nM,Tier C,needs_verification,needs_verification,low_sar_depth,needs_patent_review,needs_verification,needs_verification,needs_verification,needs_verification,selectivity and assay context not yet reviewed,,hold_for_more_data,7 ChEMBL assay rows; 1 unique parent InChIKeys. Primary potency endpoints only used for activity tier.
FXIA-SCAF-0380,ChEMBL Murcko scaffold cluster,O=C(/C=C/c1ccccc1-n1cnnn1)NC1CCCCCNc2ccccc2-c2cc1[nH]c(=O)c2,CC(CCC1CCCCC1C1CCCC1)CC1CCCCCCC2CCCCC2C2CC(C)CC1C2,ChEMBL activity records,CHEMBL3699198,5 nM,5 nM,Tier C,needs_verification,needs_verification,low_sar_depth,needs_patent_review,needs_verification,needs_verification,needs_verification,needs_verification,selectivity and assay context not yet reviewed,,hold_for_more_data,7 ChEMBL assay rows; 1 unique parent InChIKeys. Primary potency endpoints only used for activity tier.
FXIA-SCAF-0381,ChEMBL Murcko scaffold cluster,O=C(Nc1ccccc1)[C@@H]1C[C@H](N2CCN(S(=O)(=O)c3ccccc3)CC2)CN1C(=O)/C=C/c1ccccc1-n1cnnn1,CC(CCC1CCCCC1C1CCCC1)C1CC(C2CCC(C(C)(C)C3CCCCC3)CC2)CC1C(C)CC1CCCCC1,ChEMBL activity records,CHEMBL3965746,78 nM,78 nM,Tier C,needs_verification,needs_verification,low_sar_depth,needs_patent_review,needs_verification,needs_verification,needs_verification,needs_verification,selectivity and assay context not yet reviewed,,hold_for_more_data,7 ChEMBL assay rows; 1 unique parent InChIKeys. Primary potency endpoints only used for activity tier.
FXIA-SCAF-0382,ChEMBL Murcko scaffold cluster,O=C1CCCC[C@H](n2cnc(-c3ccccc3-n3ccnn3)cc2=O)c2cc(ccn2)-c2nn(-c3cccnc3)cc2N1,CC1CCCCC(C2CCC(C3CCCCC3C3CCCC3)CC2C)C2CCCC(C2)C2CC(C3CCCCC3)CC2C1,ChEMBL activity records,CHEMBL4108841,0.6 nM,0.6 nM,Tier C,needs_verification,needs_verification,low_sar_depth,needs_patent_review,needs_verification,needs_verification,needs_verification,needs_verification,selectivity and assay context not yet reviewed,,hold_for_more_data,7 ChEMBL assay rows; 1 unique parent InChIKeys. Primary potency endpoints only used for activity tier.
FXIA-SCAF-0383,ChEMBL Murcko scaffold cluster,O=C1CCCC[C@H](NC(=O)c2cnn(-c3ccccc3)c2)c2nc(c[nH]2)-c2ccccc2N1,CC1CCCCC(CC(C)C2CCC(C3CCCCC3)C2)C2CCC(C2)C2CCCCC2C1,ChEMBL activity records,CHEMBL4530525;CHEMBL6017061,2.1 nM,5 nM,Tier A,needs_verification,needs_verification,low_sar_depth,needs_patent_review,needs_verification,needs_verification,needs_verification,needs_verification,selectivity and assay context not yet reviewed,,hold_for_more_data,7 ChEMBL assay rows; 2 unique parent InChIKeys. Primary potency endpoints only used for activity tier.
FXIA-SCAF-0384,ChEMBL Murcko scaffold cluster,O=C(Nc1ccccc1)C1CCc2cc(-c3ccccc3-n3cnnn3)c[nH+]c21,CC(CC1CCCCC1)C1CCC2CC(C3CCCCC3C3CCCC3)CCC21,ChEMBL activity records,CHEMBL5436769;CHEMBL5925554,3.8 nM,3.8 nM,Tier A,needs_verification,needs_verification,low_sar_depth,needs_patent_review,needs_verification,needs_verification,needs_verification,needs_verification,selectivity and assay context not yet reviewed,,hold_for_more_data,7 ChEMBL assay rows; 2 unique parent InChIKeys. Primary potency endpoints only used for activity tier.
FXIA-SCAF-0385,ChEMBL Murcko scaffold cluster,O=C(Nc1ccccc1)[C@H](CC1CC1)n1ccc(-c2ccccc2)cc1=O,CC1CC(C2CCCCC2)CCC1C(CC1CC1)C(C)CC1CCCCC1,ChEMBL activity records,CHEMBL5434010;CHEMBL5741077,1.6 nM,43 nM,Tier A,needs_verification,needs_verification,low_sar_depth,needs_patent_review,needs_verification,needs_verification,needs_verification,needs_verification,selectivity and assay context not yet reviewed,,hold_for_more_data,7 ChEMBL assay rows; 2 unique parent InChIKeys. Primary potency endpoints only used for activity tier.
FXIA-SCAF-0386,ChEMBL Murcko scaffold cluster,O=C(Cn1ccc(-c2ccccc2-c2cocn2)cc1=O)Nc1ccc2n[nH]cc2c1,CC(CC1CCC2CCCC2C1)CC1CCC(C2CCCCC2C2CCCC2)CC1C,ChEMBL activity records,CHEMBL5402060,39 nM,39 nM,Tier C,needs_verification,needs_verification,low_sar_depth,needs_patent_review,needs_verification,needs_verification,needs_verification,needs_verification,selectivity and assay context not yet reviewed,,hold_for_more_data,7 ChEMBL assay rows; 1 unique parent InChIKeys. Primary potency endpoints only used for activity tier.
FXIA-SCAF-0387,ChEMBL Murcko scaffold cluster,O=C(Cn1ccc(-c2ccccc2-n2cnnc2)cc1=O)Nc1ccc2n[nH]cc2c1,CC(CC1CCC2CCCC2C1)CC1CCC(C2CCCCC2C2CCCC2)CC1C,ChEMBL activity records,CHEMBL5406176,4.8 nM,4.8 nM,Tier C,needs_verification,needs_verification,low_sar_depth,needs_patent_review,needs_verification,needs_verification,needs_verification,needs_verification,selectivity and assay context not yet reviewed,,hold_for_more_data,7 ChEMBL assay rows; 1 unique parent InChIKeys. Primary potency endpoints only used for activity tier.
FXIA-SCAF-0388,ChEMBL Murcko scaffold cluster,O=c1cc(-c2ccccc2-n2ccnn2)ccn1Cc1cn(-c2cccnc2)nn1,CC1CC(C2CCCCC2C2CCCC2)CCC1CC1CCC(C2CCCCC2)C1,ChEMBL activity records,CHEMBL6169266;CHEMBL6150799;CHEMBL6141943;CHEMBL6152071;CHEMBL6102376,379 nM,1090 nM,Tier C,needs_verification,needs_verification,chembl_activity_cluster,needs_patent_review,needs_verification,needs_verification,needs_verification,needs_verification,selectivity and assay context not yet reviewed,,hold_for_more_data,7 ChEMBL assay rows; 7 unique parent InChIKeys. Primary potency endpoints only used for activity tier.
FXIA-SCAF-0389,ChEMBL Murcko scaffold cluster,O=c1cc(-c2ccccc2-n2cnnn2)ccn1Cc1cccc(-c2cccnc2)c1,CC1CC(C2CCCCC2C2CCCC2)CCC1CC1CCCC(C2CCCCC2)C1,ChEMBL activity records,CHEMBL6172699;CHEMBL6168724;CHEMBL6120732;CHEMBL6172103;CHEMBL6169801,0.24 nM,0.54 nM,Tier A,needs_verification,needs_verification,chembl_activity_cluster,needs_patent_review,needs_verification,needs_verification,needs_verification,needs_verification,selectivity and assay context not yet reviewed,,hold_for_more_data,7 ChEMBL assay rows; 7 unique parent InChIKeys. Primary potency endpoints only used for activity tier.
FXIA-SCAF-0390,ChEMBL Murcko scaffold cluster,c1cscn1,C1CCCC1,ChEMBL activity records,CHEMBL380455;CHEMBL255407;CHEMBL271508;CHEMBL216110,500 nM,850 nM,Tier C,needs_verification,needs_verification,chembl_activity_cluster,needs_patent_review,needs_verification,needs_verification,needs_verification,needs_verification,selectivity and assay context not yet reviewed,,hold_for_more_data,6 ChEMBL assay rows; 4 unique parent InChIKeys. Primary potency endpoints only used for activity tier.
FXIA-SCAF-0391,ChEMBL Murcko scaffold cluster,O=C(CNC(=O)NCc1ccccc1)NCC(=O)c1nccs1,CC(CCC(C)CCC(C)C1CCCC1)CCC1CCCCC1,ChEMBL activity records,CHEMBL382229;CHEMBL208405;CHEMBL207453;CHEMBL208597;CHEMBL257315,480 nM,1460 nM,Tier C,needs_verification,needs_verification,chembl_activity_cluster,needs_patent_review,needs_verification,needs_verification,needs_verification,needs_verification,selectivity and assay context not yet reviewed,,hold_for_more_data,6 ChEMBL assay rows; 5 unique parent InChIKeys. Primary potency endpoints only used for activity tier.
FXIA-SCAF-0392,ChEMBL Murcko scaffold cluster,O=C(CNC(=O)CNS(=O)(=O)Cc1ccccc1)NCc1ccccc1,CC(CCC(C)CCC(C)(C)CC1CCCCC1)CCC1CCCCC1,ChEMBL activity records,CHEMBL527117;CHEMBL506769;CHEMBL506502;CHEMBL506501;CHEMBL506240,17 nM,114 nM,Tier B,needs_verification,needs_verification,chembl_activity_cluster,needs_patent_review,needs_verification,needs_verification,needs_verification,needs_verification,selectivity and assay context not yet reviewed,,hold_for_more_data,6 ChEMBL assay rows; 6 unique parent InChIKeys. Primary potency endpoints only used for activity tier.
FXIA-SCAF-0393,ChEMBL Murcko scaffold cluster,c1ccc(-c2cccc(C3CC(c4ccccc4)c4ccccc4N3)c2)cc1,C1CCC(C2CCCC(C3CC4CCCCC4C(C4CCCCC4)C3)C2)CC1,ChEMBL activity records,CHEMBL3127463;CHEMBL3127370,0.2 nM,115.195 nM,Tier A,needs_verification,needs_verification,low_sar_depth,needs_patent_review,needs_verification,needs_verification,needs_verification,needs_verification,selectivity and assay context not yet reviewed,,hold_for_more_data,6 ChEMBL assay rows; 2 unique parent InChIKeys. Primary potency endpoints only used for activity tier.
FXIA-SCAF-0394,ChEMBL Murcko scaffold cluster,O=C(Nc1ccccc1)[C@@H]1Cc2ccccc2CN1C(=O)/C=C/c1ccccc1-n1cnnn1,CC(CCC1CCCCC1C1CCCC1)C1CC2CCCCC2CC1C(C)CC1CCCCC1,ChEMBL activity records,CHEMBL3701218,1700 nM,1737 nM,Tier D,needs_verification,needs_verification,low_sar_depth,needs_patent_review,needs_verification,needs_verification,needs_verification,needs_verification,selectivity and assay context not yet reviewed,,hold_for_more_data,6 ChEMBL assay rows; 1 unique parent InChIKeys. Primary potency endpoints only used for activity tier.
